ID
24026
7789
28055
6041
17240
16559
13407
28748
16490
14543
13740
9099
24398
13967
17904
21098
16099
13606
18423
6045
9287
8724
14709
9273
12433
8338
1967
17757
27255
24698
9085
13909
23939
20987
9020
10759
16310
12958
16303
5838
20283
20760
7735
24874
15594
17236
3879
21961
24717
2090
9007
9675
5391
27161
9715
28262
15571
9108
14221
18194
6290
21569
16988
11988
26151
12018
27025
25875
27054
1752
16957
13051
18572
17925
21199
22901
22387
25256
16238
24591
4028
8139
15727
6062
15872
16536
14923
12841
19066
13219
11874
19131
21318
25416
20431
21668
24939
9584
23692
16470
12393
23385
14942
17235
9075
1880
6910
13877
9518
16521
26308
16772
17231
17764
10769
20956
21517
24666
18043
1250
21017
10361
18983
24488
10184
28880
21640
13101
24713
16823
293
16227
12347
28504
3854
17249
13292
18911
3094
2459
6898
15827
2004
25934
19056
21267
25585
7339
7163
19030
9551
24970
20495
18228
27801
18468
11720
17776
20130
7475
8905
20659
12947
22164
21562
514
9919
8049
15317
16617
20211
1051
16961
3458
21213
18072
17394
17155
27229
6570
12319
13690
25044
3568
18110
4570
24155
15340
17919
20647
21108
22473
29287
16680
5884
13451
23234
16995
7323
10116
6344
9940
1082
2131
24423
15862
1723
25742
20389
24287
22177
16163
13499
3024
29016
16582
28144
13480
10355
9993
11099
9452
8543
12807
17208
29065
29916
13969
13961
5659
16643
18706
4523
25287
15752
8603
20710
10576
4910
8809
3991
19899
7376
22495
19106
6876
17843
6727
29531
27586
5085
16871
22994
25905
6127
8781
20451
22551
11803
27550
24258
3693
5233
22112
12985
13185
19453
11284
10391
14506
10760
11302
5978
6601
16978
21074
27373
19753
5203
20991
17062
17160
14693
29112
1730
4425
28959
27852
27911
3597
4883
13439
28547
24093
23927
16799
11969
21260
12835
11831
5032
3744
16188
9610
20696
10365
18394
20382
17065
27842
5513
15422
27624
6493
2128
17285
24328
20886
16896
11772
21005
21176
4337
21673
15684
8429
19224
1774
6946
12943
13093
10197
12029
13654
5384
8296
21102
25110
16192
13896
3454
18749
21812
9390
9877
6050
3538
4593
17237
12192
14484
5986
29225
6964
15077
10490
18278
27285
27191
6183
16621
25053
20959
16260
22774
18381
18002
27139
5601
4573
16039
17932
5875
12231
4876
29215
16488
7178
12724
5737
8390
24989
27474
19303
799
5049
9430
19738
1493
1282
26720
20323
15152
20806
23112
29669
8868
11903
22619
19344
17992
260
18708
27724
5893
18359
27654
19076
7071
2685
11428
9215
23416
27308
20374
1388
7119
12206
4445
5148
8804
8857
2555
20432
9933
7057
25870
25887
4895
24934
8937
18719
11539
12159
16908
21167
26669
6250
17581
21556
2149
543
12599
17339
24810
5627
16560
13391
25809
4725
6668
15469
21263
5189
24391
26774
21498
23311
22734
29452
25728
8213
12721
927
21557
17899
27705
12126
18537
8554
6858
24351
8233
12682
21935
17789
16682
12197
16705
4770
3537
1877
20996
9963
15057
15759
26260
13527
18445
23767
12469
23302
10990
606
26966
23472
10870
16834
9386
6752
24387
26039
8085
24914
8998
1183
22415
21051
20758
14909
361
12967
7292
4680
16300
2462
2558
13746
11586
27557
11732
20291
5813
27581
2244
1447
6801
6487
11523
26130
12121
12207
8578
16980
26628
3903
29562
8636
21581
4042
8730
15767
14232
2642
12593
4932
3257
7787
10385
10255
17325
10473
16603
24845
13009
8178
8561
12811
23081
6914
3339
21331
21534
27587
15431
1133
14023
1869
11306
20920
3391
14841
27278
5001
27282
17729
10403
27028
21241
355
23510
28467
23316
13950
15600
12533
24173
10831
15191
10521
24364
10594
19712
9086
18244
12909
5755
15678
26744
16564
20646
424
15825
26382
23090
5643
27459
12042
24377
20225
6915
29005
10537
14779
26786
9087
14175
6947
6558
6843
15532
14866
16265
26914
14048
27850
23822
9420
14834
4675
4190
16954
25582
26058
9096
755
6415
8499
27697
2963
17320
12054
28645
27963
9094
7192
23565
14820
12620
18061
29757
474
25761
28972
18352
24023
8844
29460
6659
16549
9153
3488
10816
25744
28116
7997
7506
4714
1668
14615
10918
20864
16599
7144
11822
13197
28797
13023
17534
3046
18581
29293
15965
533
25874
18680
23834
27268
9345
12581
17049
14708
18384
24982
